127.0.0.1 - - [28/Nov/2019:18:32:43 +0530] "GET / HTTP/1.1" 404 1074
0:0:0:0:0:0:0:1 - - [28/Nov/2019:20:05:36 +0530] "GET /demo/memberlogin.html? HTTP/1.1" 200 2673
0:0:0:0:0:0:0:1 - - [28/Nov/2019:20:05:40 +0530] "GET /demo/home.jsp HTTP/1.1" 200 2378
0:0:0:0:0:0:0:1 - - [28/Nov/2019:20:05:42 +0530] "GET /demo/adminhome.jsp HTTP/1.1" 200 2386
0:0:0:0:0:0:0:1 - - [28/Nov/2019:20:05:47 +0530] "GET /demo/camp.jsp HTTP/1.1" 200 1513
0:0:0:0:0:0:0:1 - - [28/Nov/2019:20:06:12 +0530] "GET /demo/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:20:06:12 +0530] "GET /demo/home.jsp HTTP/1.1" 200 2378
0:0:0:0:0:0:0:1 - - [28/Nov/2019:20:06:16 +0530] "GET /demo/adminhome.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:20:06:31 +0530] "GET /demo/adminhome.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:20:06:40 +0530] "POST /demo/adminlogin.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:20:06:40 +0530] "GET /demo/adminhome.jsp HTTP/1.1" 200 2386
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:17 +0530] "GET /demo/adminhome.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:17 +0530] "GET /demo/adminlogin.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:18 +0530] "GET /demo/adminlogin.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:19 +0530] "GET /demo/adminlogin.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:19 +0530] "GET /demo/adminlogin.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:20 +0530] "GET /demo/home.jsp HTTP/1.1" 200 2378
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:21 +0530] "GET /demo/adminhome.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:28 +0530] "POST /demo/adminlogin.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:28 +0530] "GET /demo/adminhome.jsp HTTP/1.1" 200 2392
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:30 +0530] "GET /demo/campupdate.jsp HTTP/1.1" 200 1761
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:35 +0530] "GET /demo/deletecamp.jsp?id=sjbit%20donation HTTP/1.1" 200 131
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:35:40 +0530] "GET /demo/campupdate.jsp HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:37:46 +0530] "GET /demo/campupdate.jsp HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:37:48 +0530] "GET /demo/home.jsp HTTP/1.1" 200 2378
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:37:50 +0530] "GET /demo/adminhome.jsp HTTP/1.1" 200 2392
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:37:51 +0530] "GET /demo/campupdate.jsp HTTP/1.1" 200 1485
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:37:55 +0530] "GET /demo/adminhome.jsp HTTP/1.1" 200 2392
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:50:10 +0530] "GET /demo/logout.jsp HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [28/Nov/2019:22:50:10 +0530] "GET /demo/home.jsp HTTP/1.1" 200 2378
